AUDIT-M2-070	architecture/mounts-and-leases	An MSan log refuted the mount-fence observability spec's original premise: the real failure mode was Mode 2, a hung lease-renewal call that produces a silently expired fence and a silent re-arm, with no throw and no log on any transition; the spec went to rev.2 to address this, and was specced but not yet implemented as of the writing.
AUDIT-M2-101	architecture/mounts-and-leases	The root mechanism behind the #37 over-fencing defect is that `MountLeaseKeeper::renewOnce` (`CasServerRoot.cpp:913-931`) issues a single-shot direct `putOverwrite` (not routed through the 90-second write controller) and its `backgroundLoop` stops renewing forever on the FIRST transient exception, because the throw at `:926` fires before the foreign-token mismatch check at `:927-928`, conflating a brief network blip with genuine lease supersession.
AUDIT-M2-115	architecture/mounts-and-leases	During rev.7/rev.8 disk-lifecycle implementation, T7's implementer review found a real hole (I1): the observe/FSCK path could mint `_pool_meta` over a residual pool state, and the implementer's justification for why this was safe was factually wrong per the reviewer's independent re-verification; the fix flipped the polarity to fail-closed (mint-permission gate).
AUDIT-M2-162	architecture/mounts-and-leases	A transient CA lease loss could be misclassified by the part-check thread as "part looks broken" and trigger destructive-shaped remediation; root-caused via correlated CA-log/part_log/text_log traces and fixed by pinning `TransientRefusalIsUpstreamRetryableTerminalIsNot` to call the real `isRetryableException` on both true and false branches, live-validated by reproducing the same blip against the fixed binary and observing zero "looks broken" lines.
AUDIT-M2-177	architecture/mounts-and-leases	`rebuildBaseline` (`cas-gc-rebuild`) has no mount-lease interlock: a live server's fresh mount lease does not stop rebuild from performing, because the tool's only live-server guard is the caller's own `isReadOnly()` flag, which cannot see a server mounted read-write on another host — contrasted with `LeaseConflictRefuses`, which does refuse on a GC-lease conflict. Confirmed as a real bug by the feature owner ("Yep, this looks real... gc-rebuild i've added recently, and it almost untested"). A regression test `CasGcRebuild.GCR1_NoMountLeaseInterlock_RunsUnderLiveMount` demonstrates rebuild running under a live mount; the fix flips the assertion to `EXPECT_FALSE(rep.performed)` with a mount-related refusal string.
AUDIT-M2-197	architecture/mounts-and-leases	SEC-7: the write/GC audit's fencing findings (J1/J2/J3) are attacker-amplifiable — an attacker who can skew a victim's clock via unauthenticated NTP can force a premature mount-lease reclaim and induce split-brain (J3), and an attacker who can induce a long stop-the-world pause (resource exhaustion, cgroup throttling) widens the unfenced `mayMutate()` to `casPut` window for a zombie write (J1); TLS protects S3 transit but NTP is typically unauthenticated. Recommendation: carry `writer_epoch` into the shard-CAS precondition, and require authenticated time (NTS/authenticated NTP) in deployment guidance.
AUDIT-M2-325	architecture/mounts-and-leases	B160/P3-B1 required that a slow-but-alive incumbent GC leader must not be stolen, and that the heartbeat must start at the exact lease-acquire instant to avoid a mid-switch soak wedge.
B001-036	architecture/mounts-and-leases	Writable Store::open validates server_root_id, claims the owner, allocates a durable writer epoch, validates the CAS request budget, claims the mount lease, starts MountLeaseKeeper, and arms the mount fence.
B001-052	architecture/mounts-and-leases	The owner object at gc/server-roots/<srid>/owner rejects a foreign UUID and rejects re-claiming an absent owner over a non-empty data subtree with CORRUPTED_DATA.
B001-053	architecture/mounts-and-leases	writer_epoch is allocated from gc/server-roots/<srid>/epoch by a durable CAS bump and is strictly increasing across crashes and restarts.
B001-054	architecture/mounts-and-leases	A live mount lease stores MountLease{server_uuid, writer_epoch, hostname, pid, started_at_ms, seq, expires_at_ms, min_active, gc_fenced}.
B002-011	architecture/mounts-and-leases	Before discovery, `computeHeartbeatFloor` fences out expired writer mounts so their last commits are durable before the LIST sweep.
B002-012	architecture/mounts-and-leases	Heartbeat classification uses `live`, `terminated`, and `expired`; an expired non-terminated mount is fenced with a token-guarded overwrite that preserves its body and sets `gc_fenced`.
B002-056	architecture/mounts-and-leases	The three server-root control objects live under `gc/server-roots/<srid>/`: `owner` is a write-once identity anchor, `epoch` is a CAS-bumped monotone counter, and `mount` is a token-guarded lease body.
B002-057	architecture/mounts-and-leases	`server_root_id` must be non-empty, at most 255 bytes, contain no empty, `.` or `..` path segment, and not use reserved `_files` or `_manifests` segments; invalid IDs fail with `BAD_ARGUMENTS`.
B002-059	architecture/mounts-and-leases	The mount heartbeat's `min_active` field records the oldest in-flight `build_seq`, while `UINT64_MAX` is the farewell or retired sentinel.
B002-060	architecture/mounts-and-leases	GC fence-out of an expired lease and the Store's local write-fence are distinct mechanisms: GC persists `gc_fenced=true`, while Store latches local `lost` and gates ordinary ref mutations through `mayMutate()`.
B002-061	architecture/mounts-and-leases	A GC-fenced `(uuid, epoch)` mount cannot be refreshed in place; recovery must allocate a fresh writer epoch.
B002-062	architecture/mounts-and-leases	A same-UUID, same-epoch fenced mount yields `FencedSelf`, a foreign owner yields `ForeignOwner`, and a same-UUID live different epoch yields `LiveDoubleStart` from `claimMount`.
B002-064	architecture/mounts-and-leases	A hard-killed server's stale mount is waited out for at most the lease TTL plus margin before reclaim, while a live twin causes `LiveDoubleStart` and aborts.
B002-065	architecture/mounts-and-leases	When a running server detects that GC fenced its mount, it latches the local write fence, schedules remount, and retries with a fresh epoch without throwing from the remount loop.
B002-168	architecture/mounts-and-leases	The mount model requires sticky server-root ownership, a durable monotone writer epoch, and observation-based reclaim over a stable holder token for a full TTL-plus-drift window on the reclaimer's monotonic clock.
B002-169	architecture/mounts-and-leases	Mount reclaim must not trust the foreign mount body's wall-clock timestamp and must install the successor's own mount body.
B002-170	architecture/mounts-and-leases	The per-write mount guard is a pure local check `!lost ∧ now < deadline`; superseded writers are blocked by the sticky local `lost` latch rather than a per-write shared-state read.
B003-012	architecture/mounts-and-leases	The writer mount fence is the monotone `writer_epoch` stored at `gc/server-roots/<srid>/epoch`, and a fencing failure is reported as a recoverable `MountFencedException`.
B003-033	architecture/mounts-and-leases	Each writer renewal uses one `PUT` carrying both the mount lease and the build watermark `min_active`, plus one `gc/state` `GET` for the current round.
B003-046	architecture/mounts-and-leases	The heartbeat floor phase costs one `LIST` of `gc/server-roots/`, N server-root `GET`s, and only rare token-guarded fence-out `PUT`s for expired mounts.
B004-025	architecture/mounts-and-leases	Every durable write or delete captures the mount fence generation at admission and rechecks it immediately before the object-store call and on every conditional retry; reads are not fence-gated.
B004-048	architecture/mounts-and-leases	The server-root owner object is never deleted or reassigned; it binds `server_root_id` to one `server_uuid`, and an absent owner over a non-empty owned subtree fails with `CORRUPTED_DATA`.
B004-049	architecture/mounts-and-leases	The object `gc/server-roots/<srid>/mount` carries both the liveness lease and build watermark, including `writer_epoch`, renewal `seq`, `expires_at_ms`, `min_active`, and `gc_fenced`.
B004-051	architecture/mounts-and-leases	The local mount fence uses `CLOCK_BOOTTIME`, not `CLOCK_MONOTONIC`, so a VM resumed from suspend observes the elapsed lease deadline.
B004-052	architecture/mounts-and-leases	GC classifies a mount with `gc_fenced` as already fenced and a mount with `min_active == UINT64_MAX` as cleanly terminated; fencing preserves the body and uses token-guarded `putOverwrite`.
B004-054	architecture/mounts-and-leases	The mount lifecycle writes a terminal farewell with `min_active = UINT64_MAX` only after a certified drain; if the drain is not certified, no farewell is written.
B004-140	architecture/mounts-and-leases	A writer advertises `observed_gc_round` only after every in-flight `mutateShard` started under the older view has received its CAS response.
B004-145	architecture/mounts-and-leases	`Store::refreshViewForBeat` loads `gc/state` and retired-list objects before swapping the view under an exclusive `view_gate`; any read failure leaves the current round unchanged so the acknowledgement cannot advance.
B004-146	architecture/mounts-and-leases	The writer beat holds a shared `view_gate` lock across the entire `mutateShard` operation, and `Store::open` loads the retire view before starting the keeper so the first heartbeat acknowledges the loaded round.
B004-148	architecture/mounts-and-leases	The heartbeat floor excludes terminated mounts using `min_active == UINT64_MAX`, fences expired-unfenced mounts with token-guarded overwrite, and re-reads on a fence-out precondition failure before classifying the entry.
B005-005	architecture/mounts-and-leases	The merged heartbeat body carries the existing mount fields plus `min_active_build_seq`, `observed_gc_round`, and `gc_fenced`; `observed_gc_round` is monotone and `gc_fenced` is terminal for the incarnation.
B005-015	architecture/mounts-and-leases	If `gc/state` is unavailable during a writer heartbeat, the writer does not advance its GC acknowledgement but still renews its lease; this can stall deletion globally without taking writers down.
B005-016	architecture/mounts-and-leases	Writable open ordering is claim heartbeat, load `gc/state` and the retired list, stamp `observed_gc_round`, and only then enable mutations.
B005-020	architecture/mounts-and-leases	An expired heartbeat without a terminated stamp is fenced out with a token-guarded overwrite that sets `gc_fenced` and bumps `seq`; successful fence-out makes the sleeper's next renewal fail and excludes it from the acknowledgement floor.
B005-036	architecture/mounts-and-leases	A mount created during a GC pass either participates in the enumerated heartbeat floor or, if pagination misses it, loads a view at least as new as the last published round before its creation and therefore sees every entry eligible for graduation.
B005-038	architecture/mounts-and-leases	A fence-out is terminal for an incarnation but a live server can self-remount by creating a fresh incarnation; `Store::tryRemountOnce` repeats the durable epoch bump, `claimMountAwaitingExpiry`, retired-view load, and write-fence arming, while older-epoch builds fail closed with `ABORTED`.
B005-058	architecture/mounts-and-leases	`claimMountAwaitingExpiry` retries the unchanged `claimMount` only for a same-UUID `LiveDoubleStart`; it immediately returns `ForeignOwner`, returns `Claimed` after token-guarded reclamation, and returns `LiveDoubleStart` after the bounded wait expires.
B005-059	architecture/mounts-and-leases	The mount-reclaim wait deadline is latched from the first stale lease's `expires_at_ms` plus a margin and capped at no more than one TTL plus margin from the wait start; no new user setting is introduced.
B005-061	architecture/mounts-and-leases	Mount reclamation is safe because `claimMount` overwrites the observed mount token conditionally; a live holder that renews between observation and reclaim changes the token and cannot be stolen.
B005-063	architecture/mounts-and-leases	`Store::open` calls `claimMountAwaitingExpiry` after bumping `writer_epoch`; it logs the first wait and throws the existing `ABORTED` double-start error only for a foreign owner or a lease that remains live through the wait bound.
B005-091	architecture/mounts-and-leases	`HeartbeatFloor` gains `max_ack`, computed from every decoded mount body including fenced and terminated bodies, because the rebuild needs the maximum observed acknowledgement to mint a safe round.
B005-128	architecture/mounts-and-leases	The mount-recovery plan requires a zero poll interval to be raised to a one-millisecond floor so the bounded wait cannot spin indefinitely.
B006-010	architecture/mounts-and-leases	`mayMutate` is checked on every flush attempt; if the fence trips, the whole batch fails with `ABORTED` and no caller receives a successful mutation.
B006-013	architecture/mounts-and-leases	The queue leader holds the shared side of `view_gate` for the entire flush, so a batch remains one in-flight mutation for the beat and drain protocol.
B006-047	architecture/mounts-and-leases	A clean restart of both servers with 10,000 tables recovered all tables in 64.2 seconds, with no unknown-disk false positives and `CasBlobList=0` at startup; the rapid-kill S13 wedge is not a normal graceful-restart failure.
B006-088	architecture/mounts-and-leases	`Cas::listMounts` enumerates mount slots with one LIST and one GET per slot and classifies each as `live`, `expired`, `terminated`, `fenced`, or `corrupt`.
B006-089	architecture/mounts-and-leases	The planned `system.content_addressed_mounts` table has columns `disk`, `srid`, `server_uuid`, `hostname`, `pid`, `writer_epoch`, `seq`, `started_at_ms`, `expires_at_ms`, `min_active`, `observed_gc_round`, `gc_fenced`, and `state`.
B006-090	architecture/mounts-and-leases	Mount-slot audit adds `CasEventType::MountClaim`, `MountRelease`, and `MountConflict`, serialized as `mount_claim`, `mount_release`, and `mount_conflict`; conflict details include the observed holder UUID, hostname, PID, epoch, sequence, and expiry when available.
B006-097	architecture/mounts-and-leases	`Store::observedGcRound()` returns the currently installed `retire_view.round()` through the retired view's internal synchronization, so renewal performs local reads and one lease PUT without a `gc/state` GET.
B006-098	architecture/mounts-and-leases	The retired-view syncer runs `syncRetiredView()` every `mount_renew_period`, performs the `gc/state` probe and `RetireView::refresh()` only when the published round is newer, and emits `RetiredViewAdvance` only for an actual advance.
B006-100	architecture/mounts-and-leases	Both the lease-renewal thread and retired-view syncer are gated by `background_watermark`; `Store::open` and `tryRemountOnce` synchronously call `syncRetiredView()` before starting the keeper so the first anchored lease carries a current acknowledgement.
B006-102	architecture/mounts-and-leases	The retired-view syncer catches and logs its own exceptions, retries on the next tick, and must be stopped and joined before `retire_view` or `pool_backend` are destroyed; renewal fail-closed behavior otherwise remains unchanged.
B006-104	architecture/mounts-and-leases	Terminating a never-started `SingleWriterSlot` is a quiet no-op, while double termination of a genuinely started slot remains an exception.
B006-105	architecture/mounts-and-leases	`MountClaimResult::FencedSelf` represents a same-UUID, same-epoch mount body with `gc_fenced=true`; `claimMount` must not write a refresh in that case, and a different epoch may reclaim immediately.
B006-107	architecture/mounts-and-leases	`Store::open` retries fence recovery at most three times; on `FencedSelf` or `MountFencedException` it allocates a fresh writer epoch, rebuilds the keeper, and retries, while the final `armMountFence` uses the final epoch.
B006-108	architecture/mounts-and-leases	After a successful mount claim, `doStart` retains one synchronous view refresh before the first lease body; the renewal background path itself is a single lease PUT and the view refresh runs on its own cadence.
B006-110	architecture/mounts-and-leases	`Store::renewWatermarkOnce()` remains the composed test/manual driver that runs `syncRetiredView()` and then `mount_keeper->renewOnce()`, while production renewal uses the isolated cheap path.
B006-111	architecture/mounts-and-leases	`Store::observedGcRound() const` returns `retire_view.round()` as a cheap, race-safe in-memory read, and `renewLeaseOnlyForTest()` renews without synchronizing the retired view.
B006-112	architecture/mounts-and-leases	The Store-owned retired-view syncer exposes `startRetiredViewSync`, idempotent `stopRetiredViewSync`, and `retiredViewSyncLoop`; it waits on a condition variable, catches and logs body exceptions, and is joined during Store teardown.
B007-001	architecture/mounts-and-leases	A mount body with `gc_fenced = true` is terminal for its `(server_uuid, writer_epoch)` incarnation; recovery must use a fresh `writer_epoch`.
B007-002	architecture/mounts-and-leases	`MountLeaseKeeper::claim` must refuse adoption of a fenced body when the observed UUID and epoch equal the current incarnation, and the caller must recover as a new incarnation.
B007-003	architecture/mounts-and-leases	The same-UUID/same-epoch refresh branch of `claimMount` must also refuse a fenced body; only a different epoch may reclaim it.
B007-005	architecture/mounts-and-leases	A foreign `server_uuid` causes a fail-closed refusal, while an own UUID with `gc_fenced` is a recoverable fence state and an own UUID with a newer unfenced epoch is a fail-closed supersession.
B007-007	architecture/mounts-and-leases	`prepareRenew` must be O(1) and use the last installed `retire_view.round()` acknowledgement plus `minActive()` without running the beat; the beat runs on a separate cadence.
B007-009	architecture/mounts-and-leases	`Store::open` must wrap claim and keeper startup in a bounded retry loop; an adoption refusal classified as `fenced_by_gc` allocates a fresh epoch and retries, while foreign or superseded refusals abort.
B007-010	architecture/mounts-and-leases	`SingleWriterSlot::doTerminate` is a quiet no-op when `seq == 0`, because a keeper whose start never succeeded has nothing to release; double termination remains an exception.
B007-039	architecture/mounts-and-leases	A fence-recovery implementation must classify same-UUID fenced bodies as recoverable, decouple the beat from the renewal deadline, retry cold-open claim/adopt, and make `doTerminate` with `seq == 0` a no-op.
B007-059	architecture/mounts-and-leases	The P3.1 fence-recovery cycle recovered a fenced ch1 mount in about two seconds as `writer_epoch=2`, `seq=1`, `gc_fenced=0`, and `state=live`, with no post-kill foreign-writer or exit-49 lines.
B007-088	architecture/mounts-and-leases	CA metadata `startup()` and `shutdown()` are idempotent, allowing the base disk and cache disk to share one CA mount and one lease when they reuse the same metadata storage.
B010-033	architecture/mounts-and-leases	The writer-side `RetireView`, its syncer, `observed_gc_round`, and ack-floor are removed; `MountLease` loses `observed_gc_round`, the beat publishes only `{now, min_active}`, and GC round recovery no longer uses `min_ack` or `max_ack`.
B010-039	architecture/mounts-and-leases	The writer records an exact precommit removal before retiring a failed build, while a newly mounted writer fences the predecessor epoch and appends one constant-size epoch clear per affected namespace.
B010-046	architecture/mounts-and-leases	A writer does not retire a build while it owns a precommit; if the process stops first, only a successor that fenced the entire predecessor epoch may append the namespace-scoped epoch clear.
B010-052	architecture/mounts-and-leases	`WriterId` is `{ writer_epoch, writer_sequence }`, both components are nonzero `UInt64` values, each successful mount strictly increases `writer_epoch`, and `writer_sequence` starts at one within an epoch.
B010-064	architecture/mounts-and-leases	A current-build precommit removal requires the build to remain locally active until the exact removal record is durable; the replay transition is not liveness-dependent.
B010-068	architecture/mounts-and-leases	Writable startup fences the predecessor, verifies the exact adopted fold seal, installs its `RefBaseSet` metadata, and lazily loads each namespace by reading its base rows and replaying its complete tail between before/after `gc/state` checks.
B010-072	architecture/mounts-and-leases	For a current-writer failure, the writer keeps the build active, appends the exact precommit removal, and retires the build only after that removal is durable; if the append fails, the build remains active and the error propagates.
B011-026	architecture/mounts-and-leases	Artifact keys are pinned to `attempt = lease.seq`, and renew or steal paths bump `lease.seq` every round, so a same-key collision can only be a byte-identical resend within the same attempt.
B011-080	architecture/mounts-and-leases	`RefTxnId` is `{ writer_epoch: UInt64, ref_sequence: UInt64 }`; both fields are nonzero, writer epochs strictly increase on successful mounts, and `ref_sequence` is strictly increasing within a mounted writer epoch.
B011-092	architecture/mounts-and-leases	Namespace recreation after `remove_namespace` requires the `_cleanup/<remove-txn-id>` marker for the exact removal transaction; an empty physical prefix is not sufficient.
B011-117	architecture/mounts-and-leases	The writer consumes only the `_cleanup/<remove-txn-id>` marker as the namespace cleanup completion signal; a physically empty prefix is not authoritative.
B011-137	architecture/mounts-and-leases	If a mount lease expires, the writer is fenced and a subsequent staging-source 404 must fail closed by aborting the insert rather than committing.
B011-157	architecture/mounts-and-leases	The staging sweeper exposes `sweepOwnMountOnStart()` and `ageSweep(now, ttl)`, both lease-fenced so an in-flight staging object younger than TTL is not deleted.
B012-077	architecture/mounts-and-leases	CAS separates `attempt_timeout`, `operation_deadline`, and the local `lease_deadline`; a writer attempt requires an unfenced mount, `now < lease_deadline`, `now + attempt_timeout + lease_safety_margin < lease_deadline`, and `now + attempt_timeout <= operation_deadline`.
B012-078	architecture/mounts-and-leases	`lease_safety_margin` accounts for local scheduling delay, timeout granularity, and configured clock-skew allowance, but does not bound server-side completion after a client timeout.
B012-084	architecture/mounts-and-leases	A writer updates its cache and returns ACK only after a fence check, one controlled S3 attempt, permitted resolution, and a final fence check; if the final check fails, it returns no ACK and reports uncertainty when the object may exist.
B012-087	architecture/mounts-and-leases	Writable startup validates effective timeout, operation, safety-margin, renewal-period, and lease-TTL relationships before making the mount writable; invalid settings do not silently fall back to generic S3 defaults.
B013-005	architecture/mounts-and-leases	`Store::~Store` must latch a shutdown flag before joining `remount_thread`, `scheduleRemount` must refuse to spawn after that flag is set, and teardown must re-join after `mount_keeper->stop()`.
B013-006	architecture/mounts-and-leases	`MountLeaseKeeper` must join its renewal thread in `~MountLeaseKeeper()` before its `std::function` callbacks are destroyed.
B014-044	architecture/mounts-and-leases	`Store::openForDecommission` must impersonate the victim `server_root_id`, bump `writer_epoch`, start a lease keeper, throw `ABORTED` when the member is alive, and throw `BAD_ARGUMENTS` when neither an owner anchor nor a mount body exists.
B014-045	architecture/mounts-and-leases	`Cas::decommissionPoolMember` returns a `DecommissionReport` containing namespace, committed-ref, precommit, edge-delta, manifest-debris, staging, mountpoint, slot-removal, and warning fields; non-empty `warnings` means the slot is retained.
B014-046	architecture/mounts-and-leases	Decommission emits the `CasEventType::MemberDecommission` event under the string name `member_decommission` for begin, per-namespace, and end events.
B014-048	architecture/mounts-and-leases	Decommission's staging and roots sweeps use paged LIST plus exact-token deletion; any per-object exception, `TokenMismatch`, or `NotFound` is recorded as a warning and the slot is kept as the resume anchor.
B014-049	architecture/mounts-and-leases	The SQL surface is `SYSTEM CONTENT ADDRESSED DROP POOL MEMBER '<srid>' FROM DISK '<disk>'`; the AST carries the srid in `query.replica` and the disk in `query.disk`, and the interpreter returns a one-row report result.
B014-057	architecture/mounts-and-leases	The SQL decommission command leaves the executing server's own mount untouched by creating a separate admin claim of the victim srid over the same backend, executes synchronously, and returns the report as a one-row result set.
B014-066	architecture/mounts-and-leases	Observation-based reclaim waits for a stable mount token for `TTL + Drift` on the reclaimer's clock before advancing the durable epoch; the reclaim installs the successor's fresh-epoch, unfenced mount body rather than leaving the old body in place.
B014-067	architecture/mounts-and-leases	Observer-side death decisions in rev.6, including `GcFence` and `ClearExpiredMount`, must use `mount.deadline + Drift <= clock`; the holder-side `Write` check remains `clock < fenceUntil`, and the deliberate `WallClockReclaim` sabotage is retained only to detect unsafe wall-clock trust.
B014-069	architecture/mounts-and-leases	`claimMount` never reclaims a same-uuid, different-epoch lease solely because its wall-clock deadline passed; it returns `LiveDoubleStart` unless the lease is `gc_fenced`, carries the clean marker `min_active == UINT64_MAX`, or the caller supplies a matching proven-dead token.
B014-070	architecture/mounts-and-leases	A clean store shutdown sets `shutting_down`, waits for ref queues and leaders to settle within the request budget, and writes the farewell marker only when no unresolved conditional PUT wedge remains; otherwise it stops the lease keeper without a terminal farewell.
B014-072	architecture/mounts-and-leases	A self-remount pays `materialization_grace_ms` only when `refLanesSettledForRemount` finds an unresolved wedge; a settled remount skips the grace and does not mark `unclean_epoch_boundary_seen`.
B015-002	architecture/mounts-and-leases	The writer's lease-liveness checks use local zero-request `CLOCK_BOOTTIME` fences through `mayMutate` and `refAppendFenceOk`.
B015-006	architecture/mounts-and-leases	A `gc_fenced` lease is a transferable certificate of observed death, so a successor may skip token observation and pay only `materialization_grace_ms`.
B015-011	architecture/mounts-and-leases	A clean lease release drains all ref-append lanes and writes `released_clean` only after every in-flight conditional PUT resolves within the ordinary request budget.
B015-012	architecture/mounts-and-leases	If clean-release draining leaves an unresolved PUT at the shutdown deadline, the `released_clean` marker is skipped and the successor treats the handover as unclean.
B015-013	architecture/mounts-and-leases	Unclean takeover observes a stable lease token for `mount_lease_ttl_ms * 1.05 + poll_interval_ms` on the observer's monotonic clock before reclaiming with token-guarded `putOverwrite`.
B015-122	architecture/mounts-and-leases	A durable reader pin at `gc/readers/<reader_id>` contains per-namespace `base_snapshot` and `tail_head` values plus `lease_expiry`.
B015-123	architecture/mounts-and-leases	Reader pins are pool-global, heartbeated, republished at reader start, and ignored by GC after the reader lease expires.
B016-059	architecture/mounts-and-leases	`decodePoolMeta` rejects a pool with `min_reader_generation` above `G_BUILD` or a generation below `kRefSnapshotLogGeneration` with `UNKNOWN_FORMAT_VERSION`.
B016-060	architecture/mounts-and-leases	The server-root text objects are `cas_owner`, `cas_epoch`, and `cas_mount_lease`: the owner binds a server-root id to a server UUID, the epoch stores the monotone next writer epoch, and the mount lease stores the live holder and merged `min_active` state.
B016-061	architecture/mounts-and-leases	A `MountLease` uses `UINT64_MAX` in `min_active` as the retired farewell sentinel, and `gc_fenced` is a terminal GC fence-out flag.
B017-084	architecture/mounts-and-leases	The proposed fetch-pin reaper used the existing `min_active` build-watermark floor from `gc/server-roots/<srid>/mount`, not a wall-clock TTL.
B018-003	architecture/mounts-and-leases	The mount-lease protocol is fail-closed: another writer cannot claim a slot until the current lease expires, so continuing to write while `now < lease_deadline` is safe unless a proven supersession has occurred.
B018-019	architecture/mounts-and-leases	The implementation plan adds `SingleWriterSlot::shouldFenceOnTransientRenewFailure()` as a protected virtual hook defaulting to `true`, with `MountLeaseKeeper` overriding it for deadline-aware retry behavior.
B018-020	architecture/mounts-and-leases	`MountLeaseKeeper` refreshes its confirmed lease deadline on both successful `claim` paths and every successful background renewal.
B018-021	architecture/mounts-and-leases	The new `MountLeaseKeeper` `lease_safety_margin_` constructor parameter is appended after the existing `event_sink_` parameter and has a default of 2000 milliseconds, preserving existing call sites.
B018-022	architecture/mounts-and-leases	Production `CasMountRuntime::installKeeper` passes `cas_request_budget.lease_safety_margin_ms` to `MountLeaseKeeper`.
B018-049	architecture/mounts-and-leases	The source-layout rename verification required the counts of `build_seq`, `buildSeq`, `BuildPrefix`, `allocateBuildSeq`, `active_build_seqs`, `next_build_seq`, and `inflight_builds` to remain unchanged across the `Build`→`PartWriteTxn` rename.
B019-095	architecture/mounts-and-leases	Decommission must inspect every `DeleteOutcome`, abort the tail on any non-`Deleted` result, and delete mount before the claimed epoch and owner so successor objects cannot be reclaimed.
B019-102	architecture/mounts-and-leases	The decommission tail must delete the farewell mount token first, then the epoch token captured under the claim, and owner last; every non-`Deleted` result aborts the tail and retains the slot.
B021-017	architecture/mounts-and-leases	Mount leases and epoch counters already use exact-token deletion plus rechecks, but `OwnerObject` contains only `server_uuid`, so an owner anchor written by a successor reclaiming the same `srid` is indistinguishable from stale debris from the decommissioned server.
B021-020	architecture/mounts-and-leases	The decommission tombstone preserves the same `server_uuid`, sets `retired_at_ms` to the current time, and writes it with the prior owner token through `Backend::putOverwrite(owner_key, encodeOwner(...), owner->token)`.
B021-072	architecture/mounts-and-leases	The recovery retry loop releases `rt.state_mutex` before sleeping and re-acquires it afterward; this avoids stalling the whole-store `wedgedRefLaneCount` walk, and the default sleep is interruptible when `fence_ok_fn()` becomes false.
B022-035	architecture/mounts-and-leases	A proposed shared `checkNotReadOnly` helper is intended to guard all four mutating CAS entry points: transactions, GC round, GC rebuild, and pool-member decommission.
B022-044	architecture/mounts-and-leases	Clean termination after the mount lease object has vanished is a no-op release and must not throw `LOGICAL_ERROR`; a present foreign incarnation remains a genuine logic error.
B022-045	architecture/mounts-and-leases	`ContentAddressedMetadataStorage::startup` should build the pool, facade, capability result, and scheduler in locals and publish `cas_store`, `part_access`, `pool_uuid`, `conditional_copy_supported`, and `gc_scheduler` in one final pointer-mutex section; a startup exception must publish nothing.
B022-046	architecture/mounts-and-leases	The explicit CAS lifecycle states are `Mounted`, `Unmounting`, and `Dormant`, with the startup publish step entering `Mounted`.
B022-047	architecture/mounts-and-leases	`poolAccess` must acquire `pointer_mutex` once, reject non-`Mounted` or missing-pool states with `INVALID_STATE`, and otherwise return a coherent pool plus part-access snapshot.
B022-048	architecture/mounts-and-leases	`unmountSynchronously` is idempotent and resumable: it gates new operations, stops the GC scheduler, drains outstanding pool snapshots, and leaves the disk in `Unmounting` if its timeout expires.
B022-049	architecture/mounts-and-leases	`mountExplicitly` is idempotent from `Mounted`, performs a fresh startup from `Dormant`, and rejects a concurrent or incomplete `Unmounting` state with `INVALID_STATE`.
B022-050	architecture/mounts-and-leases	`SYSTEM CONTENT ADDRESSED UNMOUNT <disk>` must refuse to unmount while any loaded table references the disk's metadata storage, including cache-wrapper disks sharing that storage.
B022-055	architecture/mounts-and-leases	A dormant CA disk answers read-only existence and enumeration probes as absent: `existsFile` and `existsDirectory` return false, `isDirectoryEmpty` returns true, and listing/iteration is empty; `getFileSize`, non-IfExist object retrieval, and mutating operations still throw.
B022-060	architecture/mounts-and-leases	The `system.content_addressed_mounts` columns `srid`, `pid`, `seq`, and `min_active` are renamed to `server_root_id`, `process_id`, `renewal_sequence`, and `min_active_build_sequence`; `started_at_ms` and `expires_at_ms` remain unchanged.
B023-034	architecture/mounts-and-leases	A mounted CAS disk couples all pool use, including reads, to a live mount lease and heartbeat; using the pool without them violates the mount contract.
B023-036	architecture/mounts-and-leases	A CAS disk is cached forever in the process disk registry by `Context::getOrCreateDisk`, so it has no clean teardown or runtime reset path.
B023-038	architecture/mounts-and-leases	A full-prefix LIST can prove pool emptiness only on a backend with documented strongly consistent prefix LIST semantics and only after the required settle/grace window and repeated samples; Local, Emulated, unqualified S3-compatible gateways, and RustFS without evidence have no natural proof.
B023-039	architecture/mounts-and-leases	CAS disk use is through untracked `shared_ptr` holders, so `use_count` cannot reliably determine whether a disk is unused or identify who holds it.
B023-041	architecture/mounts-and-leases	A lease-loss callback is untyped and cannot distinguish foreign fencing, transient deadline expiry, an absent mount key with intact data, and confirmed backing destruction.
B023-045	architecture/mounts-and-leases	A sound CAS lifecycle must use typed health states, fail-loud data-bearing enumeration outside a proven `Vanished` state, and reserve benign-absent answers for `Vanished` only.
B023-046	architecture/mounts-and-leases	A CAS disk stop must hand pool teardown to a thread other than the keeper callback thread and serialize scheduler shutdown through `gc_scheduler_mutex`.
B023-050	architecture/mounts-and-leases	`IdentityLost` is terminal: it is entered only after authoritative `KeyAbsent` for both `_pool_meta` and the owner-claim key, the remount thread exits, matching-sentinel restoration does not revive it, and recovery requires restart or `FORGET`.
B023-051	architecture/mounts-and-leases	`Vanished(replaced)` is established by a single transient-recovery comparison showing `_pool_meta` present with a foreign `pool_id`.
