architecture/correctness	B013-022	`dropRefBestEffort` silently swallows rollback failures; a correlated backend outage can leave a permanently live phantom ref because GC reclaims only unreferenced objects.
architecture/correctness	B013-053	Before consolidation, `RetryStrategy` recognized HTTP 412 while `removeObjectIfTokenMatches` and `copyObjectConditional` used only exception name/message checks, missing stores such as RustFS that leave the exception name unparsed.
architecture/correctness	B014-004	The `Build::promote` owner-liveness closure guard is a race-only defensive backstop: both legitimate removal paths, abandon and `dropNamespace` cancellation, satisfy `requireAlive` before the closure, while only a narrow promote-versus-`dropNamespace` race reaches the closure guard.
architecture/correctness	B015-063	A S38 post-restart finding reported `txn_id 2-0 not strictly greater than greatest applied 2-MAX` after a seal `{2,MAX}`, indicating that sequence zero should not exist.
architecture/correctness	B015-065	The `adoptEvidence` relink lifecycle exposure was tracked independently from the abandoned §5 optimization and required a separate investigation.
architecture/correctness	B015-076	The fetch-by-relink residual requires a `stageManifest` stall across at least two GC folds, every replica dropping the part ref, and a deposed leader firing `deleteExact(h,t1)` after promote.
architecture/correctness	B015-135	The planned §5 spare-heal transition reintroduced the removed `clearSparedMeta` behavior by clearing a tombstone while the blob retained condemn-time token `t1`.
architecture/correctness	B015-137	A spare that clears a tombstone can advertise a blob as Clean at token `t1`, allowing a stale deposed-leader `deleteExact(h,t1)` to delete the live body.
architecture/correctness	B015-138	A token-preserving `adoptEvidence` recovery path can re-reference a condemned blob at token `t1`, invalidating the premise that all in-degree recovery uses fresh-token resurrection.
architecture/correctness	B015-139	The original `CaMetaAbsenceClean.tla` gate was false-green because `GcSpareHeal` atomically reset `queuedDeletes`, unlike the real code.
architecture/correctness	B015-144	The separate adoptEvidence exposure exists because the destination's durable edge is committed after the body-time adopt evidence and the trusted promote path can defer absent-body detection to fsck.
architecture/correctness	B017-076	The original fetch-by-relink correctness hole was that the sender released its part before the receiver committed its ref, leaving no in-degree overlap during a sufficiently long precommit stall; the affected reports were `#42` and `#43`.
architecture/correctness	B019-002	The MOVE-to-CA implementation has two independent defects: the part-path parser routes files under `<table>/moving/<part>/` to the literal ref `moving`, and `DataPartStorageOnDiskBase::clonePart` copies files through separate autocommit transactions that a CA disk cannot use for a multi-file part.
architecture/correctness	B019-018	Scenario S36 found that TO-CA MOVE was unimplemented: the generic mover copied files independently, producing `Code 236 promote: ref 'moving' already names a different committed manifest` or `NOT_IMPLEMENTED` for a column file.
architecture/correctness	B019-043	Without install-time materialization, the COW overlay grows across successful flushes and later `working = rt->state` copies regress toward copying all rows touched over the object's lifetime.
architecture/correctness	B019-066	Review finding №10 is a real TSan data race on the plain `std::function` event sink because `setEventSink` runs after `Pool::open` starts the renewal thread, although the traced timing refutes crash-grade overlap.
architecture/correctness	B019-069	Review finding №13 is real hardening: telemetry emitted after durable ref publication must not turn a successful operation into a caller-visible failure; post-durable emission should catch, log, and continue.
architecture/correctness	B019-077	Review finding №20 is split: decoder identity fields need hygiene checks, duplicate JSON keys already throw `CORRUPTED_DATA`, and fold seals lack a key-to-generation binding that could corrupt the GC cursor or cause premature deletion.
architecture/correctness	B019-078	Review finding №21 is real: casting a decoded `uint64` version to `uint32` before validation turns `4294967299` into version `3` and can bypass compatibility checks.
architecture/correctness	B019-082	Review finding №25 is latent terminal-transaction hardening: a failed `commit` can leave `PartStaging::published=true`, causing a hypothetical retry on the same transaction object to skip work and report success.
architecture/correctness	B019-083	Review finding №26 is a real stale-payload mechanism but deferred because the only production appender is the single-writer, per-mutation-unique `MergeTreeMutationEntry::writeCSN` path.
architecture/correctness	B019-146	The structural defect is that `MergeTreeData::Transaction` treats disk durability as a nested side effect of its commit, while rollback never calls an undo or abort operation on the disk transaction.
architecture/correctness	B020-005	Six ASan stack-use-after-scope findings were caused by a reference-capturing event sink writing to a local `events` vector after that vector had been destroyed while the owning `Pool` was still being torn down.
architecture/correctness	B020-007	`CasPoolShutdown.UnresolvedWedgeSkipsFarewell` had a heap-use-after-free because `const Layout & layout = store->layout()` was used after `store.reset()` freed the `Pool` containing the referenced `Layout`.
architecture/correctness	B020-048	The S13 quiesce wedge was associated with a `partAccess` use-after-free and a mutex that blocked `gcHealth` for an entire GC round; the fix split round serialization from pointer publication and was validated by a clean third S13 attempt.
architecture/correctness	B021-034	The CAS review triage confirmed a scheduler/`cas_store` shutdown use-after-free race and an event-sink assignment/read data race; task T9 fixed both in commit `846a4f62a62`.
architecture/correctness	B021-066	A future mutation path that bypasses `applyOpInPlace` would desynchronize the ref-ledger counters; the debug `chassert` is the immediate detector for this invariant violation.
architecture/correctness	B023-027	The first `TrustedReplay` validation-elision design failed open on double-owner history; the correction runs the cross-owner check unconditionally and makes snapshot duplicate-owner validation fail closed.
architecture/correctness	B023-091	Concurrent part workers exposed a latent `CasRefLedger` defect: a leader throwing before carve could leave its `RefMutationItem` in `rt->pending`, allowing a follower to invoke a dangling by-reference `build_ops` closure.
architecture/correctness	B024-014	The former interleaved ref-ledger carve could lose already-popped items when `seen_refs`, batch, or `owned_items` allocation threw, leaving waiters blocked and callback lifetimes unsafe.
architecture/correctness	B024-038	If the hidden transaction is a removal, GC can delete blobs that the recovered writer view still references, producing a dangling committed manifest; if it is an addition, GC over-protects blobs; without a covering snapshot, recovery can repeatedly fail with `CORRUPTED_DATA`.
architecture/correctness	B024-094	Plain GET absence cannot safely authorize writer-epoch re-minting because it flattens transport or access failures into not-found; lifecycle decisions must use the authoritative probe outcome.
architecture/correctness	B024-108	Same uuid plus same epoch plus an unfenced body does not prove the body came from the current writer, because a vanished epoch object can let a second same-uuid process re-mint the same pair.
architecture/correctness	B024-118	If both epoch and mount control objects are wiped under a live mount, a same-pair twin can still exist briefly; the residual design relies on the surviving writer fencing on its next beat rather than allowing silently persistent dual writers.
architecture/correctness	B025-001	The ref lane can lose a durable transaction from its in-memory view and then permanently hide that transaction behind a snapshot, making the defect data-loss class.
architecture/correctness	B025-075	A residual post-commit exception window remains around `eraseView` and `ContentAddressedTransaction::publishStaging`'s `out_slot`: fallible work can occur after a durable commit is made but before the commit is recorded in the caller's slot.
architecture/correctness	B027-036	Two current catalog rows sharing a `life_id` are `CORRUPTED_DATA`, not a first-row-wins condition; catalog mutation, REBUILD, decommission, fold adoption, and destructive GC fail closed on that cut.
architecture/correctness	B028-037	Before the authoritative flip, an empty catalog can make `result.frontier_complete = universe_authoritative && result.frontier_proven == result.frontier_namespaces` evaluate as `0 == 0`, falsely clearing destructive suppression; an empty universe must not count as a complete frontier.
architecture/correctness	B028-062	`_ckpt.life_epoch` can receive legitimate contributions from both `CasRefCatalog::completeCreation` and the first `NamespaceBirth` chunk, and treating every different present value as corruption would wedge resumed creation and restart-before-first-write sequences.
architecture/correctness	B028-067	A current catalog life can have an empty key space while a dead incarnation of the same logical namespace has objects; filtering dead keys and walking the current life can then falsely prove the frontier complete and enable destruction.
architecture/correctness	B028-069	If the catalog is absent, a sentinel fallback such as `stageATransition(ns)` can make real-incarnation namespaces look empty and let a damaged catalog produce a complete frontier; an un-cataloged namespace must be unproven rather than walked at a fabricated key.
architecture/correctness	B029-014	`ReplicatedMergeTreePartCheckThread` can treat a CA disk's transient `INVALID_STATE` caused by a missing mount lease as a broken part because `isRetryableException` in `checkDataPart.cpp:70` does not list `INVALID_STATE`; the current remediation detaches the part, removes it from ZooKeeper, and queues a fetch.
architecture/correctness	B029-020	The LIST-liar regression tests intentionally pin current defective behavior: a hidden middle record produces `under_lie.unchecked == 1` and `under_lie.reachable == 0`, while a hidden tail transaction can make fsck report a clean result over a ref set missing an acknowledged publish; fixing `recoverRefTable` is expected to make these tests fail until their assertions are updated.
architecture/correctness	B029-047	Exactly two CA transient throw sites can cause destructive misclassification: `ContentAddressedMetadataStorage.cpp:1111` (`TransientNotLive`) and `:1163` (probe `Indeterminate`), both on the READ plane.
architecture/correctness	B029-054	`isTransientRecoveryError` at `CasRefLedger.cpp:89-97` is a CA-internal denylist-shaped classifier with an unsafe default; it guards ref-recovery re-drive at `:1085` but is not reachable from the lifecycle-gate throw because recovery reads bypass `ref_request_controller`.
architecture/correctness	B031-001	If the catalog names namespace `N` at life `Y` while `N`'s objects and shard-0 fold cursor belong to life `X`, the frontier walk can prove a complete frontier without probing `X` and destructive GC can delete live blobs from `X`.
architecture/correctness	B031-005	`CasFsck.cpp` resolves `life` for `walkRefStream` but omits it when calling `crossEpochFromSeal`, so a namespace drop-and-recreate during the walk can make fsck report a false unconsumed-closing-seal verdict.
architecture/correctness	B031-013	`runFsckImpl` obtains its namespace universe from `Pool::listNamespaces`, which is only a union of backend `LIST` results, so a live catalog namespace omitted from `roots/` and `cas/refs/` listings is never checked and fsck can report clean.
architecture/correctness	B031-021	After `_cleanup` and the cleanup item are gone, legal removal debris and fabricated catalog-entry loss can be byte-identical, so an anomaly classifier cannot accept one and reject the other without another durable evidence object.
architecture/correctness	B031-035	`CasRefCatalog::read` currently treats an absent catalog as a virgin empty catalog, so a permanent `Retired`-only design would allow catalog loss after `_ckpt` deletion to reopen a name for birth.
architecture/correctness	B031-054	After `_cleanup` is removed, a legal removal and fabricated entry loss can both appear as an absent catalog entry with surviving canonical life-qualified debris, so the two cases cannot be separately classified from store contents alone.
architecture/correctness	B032-055	`CaGcDestructiveGateCore.tla` pins `UniverseAuthoritative == TRUE` without a sabotage, so the authoritative-universe term of the production `frontier_complete` gate is not load-bearing in the model and is false in production today.
architecture/correctness	B032-077	The B90 `ThreadGroup` fix makes a borrowed child retain a `shared_ptr` to its parent group so background work cannot use freed parent counters.
architecture/correctness	B032-078	The B37 `MergeTreeDeduplicationLog` fix throws `LOGICAL_ERROR` when `current_writer` is absent instead of relying on a release-build `chassert` no-op; a missing `logs_dir` remains normal for storages that do not materialize empty directories.
architecture/correctness	B033-089	The CAS event sink has an unsynchronized assignment/read race because renewal threads can read a shared `std::function` while `setEventSink` assigns it.
architecture/correctness	B033-092	A propagating telemetry exception after durable ref publication can leave transaction state inconsistent: the caller sees failure while a live ref exists and the transaction lacks the ref for success or rollback.
architecture/correctness	B033-099	Safety-critical CAS decoders accept incomplete or duplicate records and unbound fold generations, so a misplaced seal can authorize skipped references.
architecture/correctness	B034-037	A truncated blob can be admitted as a dedup hit because `PartWriteTxn::observeAndAdmit` checks only `hr.size >= blob_header_len` and does not compare the payload size with the caller's expected `source.size`.
architecture/correctness	B034-087	A skipped live manifest `+1` can cause exact-token deletion of a blob still referenced by that manifest after another owner's `-1` folds, because exact-token deletion protects against replacement but not an owner edge absent from GC state.
architecture/correctness	B036-055	The orphan-manifest sweep's premise that an unowned manifest has no folded edges is false after a precommit `+1` folds, leaving stranded in-degree edges with no possible `-1` after the manifest is deleted.
architecture/correctness	B037-026	Applying a successor observation through an old resolver handle violates `NoOldHandleRetarget`; the observation must be attributed to the runtime in the current slot, not to the stale resolver runtime.
architecture/correctness	B037-060	A sealer must merge `_ckpt` by semantic maximum rather than write back a stale sampled body, because stale write-back can regress the base to 0 and make the next mount report an empty namespace over live data.
architecture/correctness	B038-001	A CAS ref-prefix enumeration can omit durable ref-log objects: Probe A observed two holes at 16:47:38 that were missing from the pre-fold scan while HEAD verified both objects as present.
architecture/correctness	B038-086	B207 was fixed by re-resolving referencing refs in `runFsck` when the initial HEAD is absent; only a current ref over an absent object is classified as dangling.
architecture/correctness	B038-107	With the cleanup budget temporarily forced from 5000 to 2, `ManifestCleanupDrainsEntireRoundWithNoSkips` reproduced the leak class by deleting 2 of 5 manifest bodies and leaving 3 survivors; the test passed after the cap was removed.
architecture/correctness	B040-028	resolveWedgeOnce must recheck the exact stored admission generation, transaction or operation identity, and bytes under state_mutex after I/O before adoption, acknowledgement, or unwedge
architecture/correctness	B040-035	Stage B must require a named R3 sabotage/control pair covering delete-before-adoption and nomination-contaminates-B2 or unmatched-remove variants before C++ implementation
architecture/correctness	B040-088	PartManifest.payload_digest is persisted but is not generally validated by Store::readManifest, so it is not currently a complete integrity guarantee
architecture/correctness	B040-192	B1 and B2 are undefined for repaired and certified-void records when logs_applied counts only fully folded listed logs and repair paths bypass TxnApplyLedger::open
architecture/correctness	B040-194	Fsck can report clean after an incomplete hot frontier because it silently skips absent snapshot logs and disappearing covered logs and cannot detect a whole omitted namespace
architecture/correctness	B040-197	RefTxnId allocation can wrap ref_sequence at UINT64_MAX, making a real log id indistinguishable from a seal anchor; the protocol also needs prev < txn_id, cycle detection, and a resource bound
architecture/correctness	B040-219	A NeverBorn recovery seal needs a specified zero sealed_from exception and seal-aware fsck handling; otherwise a healthy pool whose newest snapshot is synthetic remains unchecked
architecture/correctness	B040-223	An absent _seal_latest cannot prove clean history because deletion, rollback, or loss can make a published authority appear absent; absence must be a hold or corruption condition
architecture/correctness	B041-002	After any ambiguous send, a later definite rejection does not prove a ref ID is reusable because the earlier request can still land and occupy the key.
architecture/correctness	B041-024	When an ambiguous ref append's exact GET remains absent, the current wedge can remain Unresolved forever and keep the namespace unavailable until an externally induced remount.
architecture/correctness	B041-041	Incarnation-qualified physical keys alone do not make a hot-reader catalog mismatch rejection guarantee true because a reader without a catalog read, local fence transition, or bounded refresh cannot observe a remote replacement.
architecture/correctness	B041-109	Path reconstruction is fragile because the abstraction boundary erases the MergeTree object structure, requiring independently evolving path grammars to continue agreeing.
architecture/correctness	B042-027	If `Gc::fold` reads a record only when its key appears in the round's LIST hint, a durable checkpoint-committed ref log omitted by LIST is treated as absent, leaving the namespace held and making the frontier incomplete so destructive work is suppressed.
architecture/correctness	B043-008	Issue `B140` was caused by `reuseBlob` transferring a blob hash without transferring its `cas_owner` protection, allowing GC to delete a blob still referenced by a committed part.
architecture/correctness	B043-024	An asynchronous condemn-marker write failure must not be swallowed: graduation to `delete_pending` requires confirmed durable `Condemned` evidence, otherwise the entry carries to a later round.
architecture/correctness	B043-027	An acknowledged-then-lost `INSERT` was fixed by closing the disk transaction in `renameParts`, making the part durable before the Keeper commit that acknowledges it.
architecture/correctness	B043-066	Concurrent FETCH fan-out can tear the shared `detached` ref on `LocalObjectStorage`, because readers race an in-place truncating rewrite; S3 PUTs are atomic and do not have this specific tear.
architecture/correctness	B043-069	A concurrent ref drop during mutable-only commit can throw through `MergeTreeTransaction::afterCommit`, whose `noexcept` boundary calls `std::terminate`; the race needs a recoverable no-op or an earlier detection path.
architecture/correctness	B043-071	`RunRef::checksum` is serialized but not validated by consumers, while block and footer CRC32C remains the only checked streaming corruption guard; removing CRC32C before enforcing the run checksum would weaken detection.
architecture/correctness	B043-082	`RunFileReader::next()` can read past a block when an unchecksummed `rec_count` is inflated; the fix must cover the whole block header with CRC and use bounds-checked reads with exact-consumption validation.
architecture/correctness	B044-006	The `allow_stale` resolve path can use a ref dropped up to the 200 ms cache TTL ago, but no assertion enforces that `shard_decode_cache_ttl_ms` is shorter than GC condemn-to-graduate latency.
architecture/correctness	B044-010	The flat-combining write queue can block every writer queued on one `(namespace, shard)` behind a stalled leader, and a transient leader failure can fail the entire carved batch.
architecture/correctness	B045-008	An incorrect `SYSTEM CAS GC REBUILD` can cause a later GC round to delete still-referenced objects because the rebuilt baseline drives subsequent retire decisions.
architecture/correctness	B046-032	Before the fix round, the post-listing post_listing_cut.life_index.resolve(candidate.life_id) call was uncaught, so an ambiguous catalog life ID threw CORRUPTED_DATA and aborted fsck instead of recording a lifeless_keys finding; the corrected code catches CORRUPTED_DATA, records the key, and continues.
architecture/correctness	B049-010	Deriving baseline cursor authority from the full successor set incorrectly treats a catalog-only row as a parent cursor and bypasses `CasRefGc.BaselineGuardRefusesWhenSnapshotSurvivesWithoutLogsOrCursor`.
architecture/correctness	B050-052	Resolving a namespace from the current catalog on every stale read lets a stale reader observe successor bytes; retaining the open-time `NamespaceLifeId` prevents that defect.
architecture/correctness	B050-053	Capturing only a namespace name in a table-file `CaInlineWriteBuffer` and resolving it during finalization can change life 2's token and replace `life-2-stable\\n` with `life-1-delayed\\n`; retaining the open-time `NamespaceLifeId` prevents this defect.
architecture/correctness	B050-062	Routing `CatalogAfterListBackend`'s simulated concurrent catalog probe through `CountingBackend::get` caused `CasNamespaceJanitor.PostListCatalogCutProtectsConcurrentCreationWithOneGet` to observe two gets instead of one; the probe must use `InMemoryBackend::get` and document the intentional bypass.
architecture/correctness	B051-004	Using early projection or sub-part commits to make staged files readable creates windows in which orphan temporary metadata or blobs can remain after an exception.
architecture/correctness	B051-021	A borrowed `ThreadGroup` can outlive its parent counters when asynchronous or background work retains the query thread group after the query ends, causing use-after-free in parent counters or memory-tracking corruption.
architecture/correctness	B051-028	`LocalObjectStorage::listObjects` could throw a filesystem exception if a file disappeared between directory iteration and the subsequent `file_size` or metadata stat, whereas an object store would omit the vanished object.
architecture/correctness	B051-029	`MergeTreeDeduplicationLog::addPart` and `dropPart` could dereference a null `current_writer` in a release build because they relied only on `chassert`.
architecture/correctness	B051-041	Single-table `SYSTEM` commands that cast directly to a table must unwrap `TableProxy` first; otherwise a `DETACH`/`ATTACH` followed by `SYNC REPLICA` can fail even without CAS.
architecture/correctness	B051-043	A buffer-constructor deadlock affected the rename forwarder; the rename forwarder was reverted while the mutation forwarder remained and was covered by test 05021.
architecture/correctness	B051-046	The in-memory part image without a carried-forward projection can cause `MergedBlockOutputStream.cpp` to finalize checksums from the wrong image, `MergeTask.cpp` to make the wrong projection decision, and `DataPartsExchange.cpp` to omit the projection during fetch.
architecture/correctness	B051-048	The `registerCarriedForwardProjectionForCA` workaround bypassed the disk transaction and led to B63, where a carried-forward projection had `rows_count=0` and a `SELECT` silently lost part of an aggregate.
architecture/correctness	B051-065	`LocalObjectStorage::tryGetObjectMetadata` must treat directories as non-objects and a file or directory that vanishes during metadata lookup as `nullopt`, matching object-store snapshot semantics.
architecture/correctness	B051-078	A child `ThreadGroup` must retain a `parent_thread_group` `shared_ptr` so the parent remains alive while child trackers point to it through raw pointers.
architecture/correctness	B051-097	`MergeTreeDeduplicationLog::addPart` and `dropPart` must replace the release-no-op `chassert` with a fail-closed `LOGICAL_ERROR` when `current_writer` is null.
architecture/correctness	AUDIT-M-081	An R5-round review found a CRITICAL trust-flip bug where finding #19's guard made `CasProbe` vacuous on Native S3 pools: wrong-dialect probe tokens were being rejected locally before ever going over the wire, at three call sites in `CasProbe.cpp:93,143,172`; the fix applies a live-dialect probe at all three sites plus a reachability test that pins non-vacuousness.
architecture/correctness	AUDIT-M2-130	A two-model adversarial consult found that E1's fail-closed elision (obsoleted by E2 since the ownership check became O(1)) traded away fail-closed behavior on the core invariant: a double-owner input can silently drift the owned-manifest index, and a drifted index lets `LiveAppend` manufacture fresh invalid durable history, risking GC premature delete.
architecture/correctness	AUDIT-M2-131	An xhigh two-model review found E5's fast path unreachable in production flush: the `working` copy held a second reference to the base, keeping `use_count()` at 2 so the unique-owner fast path never fired and the slow O(N) path always ran; fixed by an xfix round (item A, working-lifetime) making the 1700x speedup real, confirmed by a paired ProfileEvents counter in the follow-up soak.
architecture/correctness	AUDIT-M2-132	A codex-only finding in the xhigh review identified that the rename-forward change in `StorageTableProxy` caused a Buffer-constructor DEADLOCK, requiring the rename forward to be reverted (xfix item D).
architecture/correctness	AUDIT-M2-133	A StorageProxy virtual-forwarding audit found roughly 60 unforwarded virtuals (about 45 that must be forwarded), including a CRITICAL silent-empty `backupData`; `mutate` forwarding was correct, rename forwarding moved to `StorageTableProxy`, and `detach` forwarding was dropped.
architecture/correctness	AUDIT-M2-134	Three distinct lazy-proxy bugs were found during this round: (1) `StorageProxy` forwarded `mutate` but not `checkMutationIsPossible`, so a lazy proxy rejected all mutations (`MATERIALIZE TTL` -> `NOT_IMPLEMENTED`); (2) the proxy's cached metadata lacked TTL info, breaking `MATERIALIZE TTL` a second way after the first fix; both were fixed and validated by the narrowed stateless test 05021.
architecture/correctness	AUDIT-M2-176	The current fsck oracle assumes a snapshot ID is also a log ID and silently skips a recovery seal on that assumption, rather than reporting the skip as checked; and repeated per-held-namespace anchor/repair GETs on every folding round are rate-bounded only by the scheduler, with no cumulative bound or backoff.
architecture/correctness	AUDIT-M2-195	SEC-4: a pool-write-capable party (or a corrupt/huge object) can place a valid-CRC, valid-framing but enormous shard or manifest directly in S3; decoders (`decodeRootShard`, `decodePartManifest`) validate magic/version/CRC/journal-integrity but a valid giant body still allocates on decode, causing OOM in readers and the GC folder (GC folds whole journals). Recommendation: enforce absolute decode-side size/element caps independent of the write path, and stream large journals in the fold.
architecture/correctness	AUDIT-M2-196	SEC-5: key builders route through `checkNamespace`, `namespaceFileKey`, and `mountpointObjectKey`, which reject empty segments, the reserved `_files`/`_manifests`/`_precommits` names, `..`, leading/trailing `/`, and `//`, but `checkNamespace` itself does not reject a `..` segment; this is safe only because the backend is an object store with literal (non-normalized) keys, so a filesystem-backed or path-normalizing backend would be vulnerable to traversal. Recommendation: reject `..` in `checkNamespace` so the invariant does not silently depend on backend key semantics.
architecture/correctness	AUDIT-M2-215	The CA transient-classifier audit flags two ErrorCode-consistency mistags on the Mount plane: `CasServerRoot.cpp:261`'s 100-attempt CAS loop is coded `CORRUPTED_DATA` while sibling sites use `ABORTED`, and `:241` bundles `ContainerAbsent`/`AccessDenied`/`Indeterminate` together as corruption; both are contained but inconsistent.
architecture/correctness	AUDIT-M2-229	D1 (definitely duplicated): 412/PreconditionFailed detection is reimplemented 3-4 times (`S3::Client::RetryStrategy`, `removeObjectIfTokenMatches`, `copyObjectConditional`) via `getExceptionName()=="PreconditionFailed"` or message-string matching; a differently-worded store body could silently misclassify a conditional-write outcome at any one site.
architecture/correctness	AUDIT-M2-231	D3 (mostly duplicated with meaningful differences): three separate conditional-write retry regimes exist for the same class of operation — `CasRequestController` (ref lane: single-attempt client, budget, fence-gated, resolve-before-reissue), plain-object `casPutObject`/`casRemoveObject` loops (`MAX_CAS_ATTEMPTS=100`, default retry policy), and `CasBuild`'s local loops (`max_attempts=8`) — and only the ref lane implements the lease-deadline model; the plain-object gap is a real hazard.
architecture/correctness	AUDIT-M2-237	D9: `ObjectStorageBackend` implements overlapping token-policy logic (native ETag vs emulated vs Generation) independently across `head`/`list`/`casPut`/`deleteExact`/`supportsListTokens`, corroborated by a past real incident (the `EmulatedSingleProcess` list-vs-head token mismatch); this is called out as the highest-value consolidation target in the report.
architecture/correctness	AUDIT-M2-242	Risk register #8 (Medium, confirmed): the destructive `GC REBUILD` verb (which overwrites `gc/state` and, when no disk is given, loops over ALL CA disks) shares one access right with the benign per-round `GC` verb (`AccessType.h:351`; `InterpreterSystemQuery.cpp:1004,1010`), so an operator cannot grant "run a round" without also granting disaster-recovery rebuild, and a broad accidental `SYSTEM ... GC REBUILD` rebuilds every pool. Suggested action: a dedicated access right; consider requiring an explicit disk for rebuild.
architecture/correctness	AUDIT-M2-247	Risk register #13 (Med-Low, confirmed): `WriteSettings.h:36-63` adds six S3 knobs including `shared_ptr<const S3::Client> s3_client_override` to a hot, widely-included, copied-per-write struct, whose `operator==` compares the pointer — this creates refcount traffic on hot write paths, surprising equality semantics, and a wide recompile blast radius. Suggested action: measure; consider a narrower CA-path-only struct.
architecture/correctness	AUDIT-M2-313	The claim that a rewritten CAS `fsck` oracle is "seal-aware" is overstated: current `fsck` discovers snapshots and logs solely via untrusted `LIST`, silently skips namespaces when expected evidence is unavailable, and has no `unchecked` term for a missing or pointer/seal-mismatched authority, so it could be implemented by special-casing synthetic snapshot IDs while still accepting a listed ghost as clean.
architecture/correctness	AUDIT-M2-368	Fetch-by-relink has no retention pin: the sender is fire-and-forget and releases the source part while the receiver's `precommitAdd` edge-PUT can stall, so if the source part goes Outdated and GC completes at least two folds before the edge lands, the sender's blob is reclaimed while the receiver's build still promotes successfully, yielding a committed manifest naming a deleted blob discoverable only by fsck; this is the umbrella review's top blocker (risk score 85).
architecture/correctness	AUDIT-M2-369	An explicit `<use_fake_transaction>true</use_fake_transaction>` on a `content_addressed` disk is silently honored, causing `createTransaction()` to return a per-file autocommit `FakeDiskTransaction` with no commit point and breaking atomic manifest/ref publish; proposed fix is to throw `BAD_ARGUMENTS` at registration when the key is explicitly true on a CAS disk.
architecture/correctness	B001-027	A live ref must resolve through present keys; an absent key is a surfaced storage exception rather than a silent empty read (INV-NO-DANGLE).
architecture/correctness	B001-040	CasRequestController::putIfAbsentControlled gates every attempt by the fence and remaining deadline, resolves uncertain writes by exact GET, and treats differing existing bytes as CORRUPTED_DATA.
architecture/correctness	B001-075	Build::promote validates the manifest, checks the precommit owner, revalidates required blob leaves, and publishes the precommit-to-committed binding only after those checks.
architecture/correctness	B002-002	GC must not delete an object while any session pin or committed reference names it, preserving `INV_NO_LOSS` and `INV_NO_DANGLE`.
architecture/correctness	B002-020	Deterministic GC artifacts such as in-degree runs and fold seals must be byte-identical on collision, otherwise GC fails with `CORRUPTED_DATA`.
architecture/correctness	B002-022	A crash before the round CAS leaves the prior generation authoritative; the next pass reruns from a fresh attempt and previously issued exact-token deletes are idempotent through `NotFound` or `TokenMismatch`.
architecture/correctness	B002-028	Source-edge activation is set union and removal is set difference, so refolding either operation is idempotent.
architecture/correctness	B002-032	Any clamp anomaly sets `suppress_destructive` for the pass, preventing graduation and pending or exact-token deletes until a clamp-free pass.
architecture/correctness	B002-034	A retired entry whose in-degree recovers above zero is spared even when it is already `delete_pending`.
architecture/correctness	B002-038	If an exact delete reports `created_delete_marker = true`, GC throws `LOGICAL_ERROR` because versioning tombstones can violate `INV_NO_RETURN`.
architecture/correctness	B002-050	A rebuild over trimmed journals fails closed with `CORRUPTED_DATA` when no healthy adopted baseline exists, rather than silently under-counting live edges.
architecture/correctness	B002-052	GC ordering is biased toward over-counting: crashes may delay reclamation, but must never make GC under-count a live reference.
architecture/correctness	B002-055	A point-in-time `HEAD -> 404` is not durable absence; unreadable bodies clamp the fold and any clamped pass suppresses destructive decisions.
architecture/correctness	B002-092	Per-hash metadata is an advisory freshness point-read, not the blob lifetime linearization point; exactness remains with the in-body incarnation tag and exact-token body delete.
architecture/correctness	B002-102	Backend tokens must satisfy `head(k).token == prior get(k).token` only when the bytes are unchanged; this contract makes token-based decoded-shard caching safe.
architecture/correctness	B002-135	CA tests write objects through the same production codecs used by readers, so the fixtures exercise real format round trips rather than white-box state pokes.
architecture/correctness	B002-138	The test suite scripts concurrency hazards through backend subclasses and does not use sleeps to reproduce races; only `gtest_cas_part_folder_access.cpp` and `gtest_cas_ref_writer.cpp` use real `std::thread`.
architecture/correctness	B002-141	CA tests are single-process, single-threaded, and clock-free for GC scenarios; genuine concurrency correctness rests on backend primitives, TLA+ models, and integration or soak tests rather than gtests alone.
architecture/correctness	B002-158	`CaIncarnationCore.tla` proves `INV_NO_DANGLE`, `INV_NO_LOSS`, `INV_NO_RETURN`, and `INV_JOURNAL_COVERAGE` across adversarial writers, GC leaders, split-brain, resurrection, overwrite, and trimming scenarios.
architecture/correctness	B002-160	A writer publish gate must consult durable `deadTok[h]` as well as in-flight retired state; consulting only retired state can admit a physically dead token after deletion.
architecture/correctness	B002-164	The build-root model proves that both structural build-root reachability and fail-closed commit are necessary to prevent adopted-blob dangles; either half alone is insufficient.
architecture/correctness	B002-171	`CaB140DangleMerge.tla` proves that trim gating and storing the fold cursor with committed snap edges are jointly necessary and sufficient to prevent trim-before-durable dangles.
architecture/correctness	B002-176	`CaGcAckFloorZombie.tla` proves that two-phase `delete_pending` is required when two leaders interleave: a deposed leader may execute only deletes justified by pending state published before its pass.
architecture/correctness	B002-177	The safety floor must be latched no later than the fold cut; reading it after the cut could graduate over a commit invisible to that pass's in-degree view.
architecture/correctness	B002-178	`CaGcRootLocalPartManifestCore.tla` proves the root-local part-manifest invariants including no dangle, no loss, no return, journal coverage, single ownership, manifest-body validity, in-degree correspondence, and attempt-scoped visibility.
architecture/correctness	B002-180	Only the adopted attempt's artifact may be consulted by GC decisions; a deposed leader's artifacts must remain reader-invisible.
